dlga_lord_tell_mission_incriminate_commander_3:lord_tell_mission_incriminate_commander_4|Please continue, {s65}...
dlga_lord_tell_mission_incriminate_commander_3:lord_tell_mission_incriminate_commander_rejected|No, I shall not sully myself with such dishonorable schemes.
dlga_lord_tell_mission_incriminate_commander_4:lord_tell_mission_incriminate_commander_5|This is where you come into play. You shall take the letter to {s14}, convey it to one of your soldiers, and instruct him to deliver it to {s15}. Meanwhile, I shall have one of my spies inform the town garrison, so that your man will be arrested along the way. The guards will then find the letter and take it to {s13}. They'll torture your man, of course, to try and get the truth out of him, but all he knows is that you ordered the letter to be delivered to {s15} under the utmost secrecy. {s13} knows you serve me, so the fool will most likely believe the whole charade, and turn upon one of his allies.
dlga_lord_tell_mission_incriminate_commander_5:lord_tell_mission_incriminate_commander_7|Is that all?
dlga_lord_tell_mission_incriminate_commander_7:lord_tell_mission_incriminate_commander_8|There is one other matter... Your messenger must be someone trustworthy. If you sent the letter with a simple peasant, someone expendable, {s13} might suspect a plot. He may have the wits of a snail, but even a snail can see what's right in front of him. Give the letter to someone of rank. One of your {s9}, perhaps.
dlga_lord_tell_mission_incriminate_commander_8:lord_tell_mission_incriminate_commander_9|What? I can't send one of my trusted {s9} to his death!
dlga_lord_tell_mission_incriminate_commander_8:lord_tell_mission_incriminate_commander_fin|Then a {s8} it will be.
dlga_lord_tell_mission_incriminate_commander_9:lord_tell_mission_incriminate_commander_10|Come now, {playername}. There is a place for sentimentality, but this is not it. Believe me, you shall be generously compensated, and what is the purpose of our soldiers, if not to die at our orders?
dlga_lord_tell_mission_incriminate_commander_10:lord_tell_mission_incriminate_commander_fin|Very well, a {s8} it shall be.
dlga_lord_tell_mission_incriminate_commander_10:lord_tell_mission_incriminate_commander_rejected|No, I'll not sacrifice one of my best men.
dlga_lord_tell_mission_incriminate_commander_fin:lord_pretalk|I can't tell you how pleased I am to hear you say this, {playername}. You are removing one of the greatest obstacles in my path. Here is the letter, as well as 300 thaler for your expenses. Remember, there'll be more if you should succeed. Much, much more...
dlga_lord_tell_mission:lord_mission_told.2|A group of my soldiers were captured in a recent skirmish with the enemy. Thankfully, we have a mutual agreement on prisoner exchange, and they will release my men -- but naturally they demand we give them prisoners of equal rank and number. And such prisoners we do not currently have. So, I need a good {man/warrior} to find me {reg1} {s3} as prisoners, so that I can make the exchange.
dlga_lord_tell_mission:lord_pretalk|No {playername}. I do not need your help at this time.
dlga_lord_mission_told:lord_mission_accepted|You can count on me, {s65}.
dlga_lord_mission_told:lord_mission_rejected|I fear I cannot accept such a mission at the moment.
dlga_lord_mission_accepted:close_window|Excellent, {playername}, excellent. Do not fail me.
dlga_lord_mission_rejected:close_window|Is that so? Well, I suppose you're just not up to the task. I shall have to look for someone of firmer mettle.
dlga_lord_talk:lord_leave_prison|I must leave now.
dlga_lord_talk:lord_leave|I must hurry...
dlga_lord_talk:lord_leave.1|I beg my leave of you.
dlga_lord_leave:lord_leave_give_quest|Before you go, {playername}, I have something to ask of you... We may be enemies in this war, but I pray that you believe, as I do, that we can still treat each other with civility and respect. Thus I hoped that you might be kind enough to assist me in a matter of great importance.
dlga_lord_leave_give_quest:enemy_lord_tell_mission|I am listening.
dlga_enemy_lord_tell_mission:lord_mission_told|I have a friend here -- he was once a mighty warrior, but now he has grown deathly ill. Pestilence has infected an old battle wound, and unless he is seen to by a doctor soon, he will surely die. This man is most dear to me, {playername}, but he's as stubborn as a hog and refuses to allow anyone look at his injury. Seems he doesn't trust any of the physicians here. But I've heard that you have a capable surgeon with you. If you would let your surgeon come here and have a look at him, {reg3?she:he} may be able to convince him to give his consent to the necessary surgery. Please, I would be deeply indebted to you if you would but grant me this request.
dlga_enemy_lord_tell_mission:close_window|ERROR: MATCHED WITH QUEST: {s7}.
dlga_lord_leave_prison:close_window|We shall meet again.
dlga_lord_leave:close_window|Of course, {playername}. Farewell.
dlga_lord_leave:close_window.1|Good journeys to you, {playername}.
dlga_lord_leave:close_window.2|Farewell.
dlga_lord_leave:close_window.3|We shall meet again.
dlga_member_chat:lady_journey_1|Are you enjoying your travels, {s65}?
dlga_lady_journey_1:close_window|I am doing quite fine, {playername}. Thank you for your concern.
dlga_start:lady_qst_duel_for_lady_succeeded_1|My dear {playername}, how good it is to see you again! I heard you gave that vile {s13} a well-deserved lesson. I should hope he never forgets his humiliation. I've a reward for you, but I fear it's but little compared to what you've done for me.
dlga_lady_qst_duel_for_lady_succeeded_1:lady_qst_duel_for_lady_succeeded_2|It will just have to do.
dlga_lady_qst_duel_for_lady_succeeded_1:lady_qst_duel_for_lady_succeeded_2.1|{s66}, this is far too much!
dlga_lady_qst_duel_for_lady_succeeded_1:lady_qst_duel_for_lady_succeeded_2.2|Please, {s65}, no reward is necessary.
dlga_lady_qst_duel_for_lady_succeeded_2:lady_pretalk|{s10}
dlga_start:lady_qst_duel_for_lady_failed|I was told that you demanded satisfaction from {s13} to defend my innocence, {playername}. It was a fine gesture, and I thank you for it.
dlga_lady_qst_duel_for_lady_failed:lady_qst_duel_for_lady_failed_2|I beg your forgiveness for my defeat, {s65}...
dlga_lady_qst_duel_for_lady_failed_2:lady_pretalk|It matters not, dear {playername}. It was the attempt that mattered, not the outcome. The truth cannot be proven at the point of a sword, but you willingly put your life at stake for my honor. This alone will convince many of my innocence.
dlga_start:lady_escort_lady_succeeded|Thank you for escorting me here, {playername}. Please accept this gift as a token of my gratitude. I hope that someday we shall meet once more.
dlga_lady_escort_lady_succeeded:close_window|It was an honor to serve you, {s65}.
dlga_start:lady_generic_mission_succeeded|Oh, {playername}, you have returned him to me! Thank you ever so much for rescuing my {s17}. Please, take this as some small repayment for your noble deed.
dlga_lady_generic_mission_succeeded:lady_pretalk|'Tis always an honor to serve, {s65}.
dlga_start:lady_premeet|I say, you don't look familiar...
dlga_lady_premeet:lady_meet|I am {playername}.
dlga_lady_premeet:lady_meet.1|My name is {playername}.
dlga_lady_meet:lady_meet_end|{playername}? I do not believe I've heard of you before.
dlga_lady_meet_end:lady_talk|Can I help you with anything?
dlga_start:lady_talk|Yes?
dlga_lady_pretalk:lady_talk|Anything else?
dlga_lady_talk:lady_ask_for_quest|Is there anything I can do to win your favor?
dlga_lady_ask_for_quest:lady_pretalk|I don't have anything else for you to do right now.
dlga_lady_ask_for_quest:lady_mission_told|Oh, I fear I may never see my {s17}, {s13}, again... He is a prisoner in the dungeon of {s14}. We have tried to negotiate his ransom, but it is simply too high. We could never hope to raise that much money without selling everything we own, and God knows that {s13} would rather spend his life in prison than make us destitute. Instead I have come up with a plan to get him out of there, but it requires someone else to make a great sacrifice, and thus far my pleas have fallen on deaf ears...
dlga_lady_ask_for_quest:lady_mission_told.1|My poor {s17}, {s13}, is a prisoner in the {s14} dungeons. The only way we can talk to each other is by exchanging letters whenever we can, but the journey is so dangerous that we have little opportunity to do so. Please, would you deliver a letter for me?
dlga_lady_ask_for_quest:lady_quest_duel_for_lady|Oh, {playername}! You know little of my troubles, and I can't possibly ask you to throw yourself into danger on my behalf.
dlga_lady_quest_duel_for_lady:lady_quest_duel_for_lady_2|Tell me what the matter is, and I may be able to lend you my aid.
dlga_lady_quest_duel_for_lady_2:lady_quest_duel_for_lady_3|Very well... In his life, my husband has... made certain enemies, {playername}. Of these, perhaps the most insidious is {s13}. He goes around making terrible accusations against me, impugning my honor at every turn! He cannot harm my husband directly, so he slanders me instead, in the hopes of ruining our good name. One shudders to hear the awful things he has said! If only there were someone brave enough to make him recant his slander... but {s13} is quite skilled with both the saber and the pistol, and he's widely feared...
dlga_lady_quest_duel_for_lady_3:lady_quest_duel_for_lady_3_accepted|I fear him not, {s65}, my lady. I shall force his lies back down his throat!
dlga_lady_quest_duel_for_lady_3_accepted:close_window|Oh! I could never ask you to defend my honor, {playername}! But... you seem so sure of yourself... If you could do this, I would be forever in your debt. It would mean so much if you would defend my honor. Thank you a thousand times, all my prayers and my favor go with you.
dlga_lady_quest_duel_for_lady_3:lady_quest_duel_for_lady_3_rejected|If he's that dangerous, perhaps it would be better to simply ignore him...
dlga_lady_quest_duel_for_lady_3_rejected:close_window|Oh... Yes, I suppose you're right, {playername}. I should let go of my silly childhood ideas of chivalry and honor. People are not like that... not anymore. Farewell.
dlga_lady_ask_for_quest:lady_pretalk.1|No, {playername}, I've no need for a champion right now.
dlga_lady_mission_told:lady_mission_accepted|As you wish, {s65}. It shall be done.
dlga_lady_mission_told:lady_mission_rejected|{s66}, I fear I cannot help you right now.
dlga_lady_mission_accepted:close_window|You are a true {gentleman/lady}, {playername}. Thank you so much for helping me.
dlga_lady_mission_rejected:close_window|You'll not help a woman in need? You should be ashamed, {playername}... Please -- leave me. I have some important embroidery to catch up on.
